scope,image_id,name,category,folder,filename,route,languages,tool_ids,prompt
"localized-only-shared","zana-kulinda-pdf-kwa-nenosiri-sw","Linda PDF kwa Nenosiri - AES-256 kwenye kivinjari","Document & PDF","/assets/img/tools/","zana-kulinda-pdf-kwa-nenosiri-sw.webp","/sw/zana/kulinda-pdf-kwa-nenosiri/","sw","zana-kulinda-pdf-kwa-nenosiri-sw","Create an 800x450 WebP tool card image for AfroTools. Subject: Linda PDF kwa Nenosiri - AES-256 kwenye kivinjari. Category context: Document & PDF. Show a practical African workflow scene or clean symbolic app illustration that matches the tool purpose. Use a polished modern editorial style, warm natural light, balanced composition, realistic African context where helpful, no readable text, no brand logos, no UI with fake words, no flags as the main subject, safe margins for card cropping."
"localized-only-shared","zana-mjenzi-cv-sw","Mjenzi wa CV | Violezo vya Kitaalamu kwa Afrika","Document & PDF","/assets/img/tools/","zana-mjenzi-cv-sw.webp","/sw/zana/mjenzi-cv/","sw","zana-mjenzi-cv-sw","Create an 800x450 WebP tool card image for AfroTools. Subject: Mjenzi wa CV | Violezo vya Kitaalamu kwa Afrika. Category context: Document & PDF. Show a practical African workflow scene or clean symbolic app illustration that matches the tool purpose. Use a polished modern editorial style, warm natural light, balanced composition, realistic African context where helpful, no readable text, no brand logos, no UI with fake words, no flags as the main subject, safe margins for card cropping."
"localized-only-shared","zana-nafasi-pdf-sw","Nafasi ya Kazi ya PDF - Unganisha, gawanya na panga PDF","Document & PDF","/assets/img/tools/","zana-nafasi-pdf-sw.webp","/sw/zana/nafasi-pdf/","sw","zana-nafasi-pdf-sw","Create an 800x450 WebP tool card image for AfroTools. Subject: Nafasi ya Kazi ya PDF - Unganisha, gawanya na panga PDF. Category context: Document & PDF. Show a practical African workflow scene or clean symbolic app illustration that matches the tool purpose. Use a polished modern editorial style, warm natural light, balanced composition, realistic African context where helpful, no readable text, no brand logos, no UI with fake words, no flags as the main subject, safe margins for card cropping."
"localized-only-shared","zana-namba-bates-pdf-sw","Namba Bates za PDF - Bates numbering na audit CSV","Document & PDF","/assets/img/tools/","zana-namba-bates-pdf-sw.webp","/sw/zana/namba-bates-pdf/","sw","zana-namba-bates-pdf-sw","Create an 800x450 WebP tool card image for AfroTools. Subject: Namba Bates za PDF - Bates numbering na audit CSV. Category context: Document & PDF. Show a practical African workflow scene or clean symbolic app illustration that matches the tool purpose. Use a polished modern editorial style, warm natural light, balanced composition, realistic African context where helpful, no readable text, no brand logos, no UI with fake words, no flags as the main subject, safe margins for card cropping."
"localized-only-shared","zana-namba-za-kurasa-pdf-sw","Namba za Kurasa za PDF - Weka kurasa na muundo","Document & PDF","/assets/img/tools/","zana-namba-za-kurasa-pdf-sw.webp","/sw/zana/namba-za-kurasa-pdf/","sw","zana-namba-za-kurasa-pdf-sw","Create an 800x450 WebP tool card image for AfroTools. Subject: Namba za Kurasa za PDF - Weka kurasa na muundo. Category context: Document & PDF. Show a practical African workflow scene or clean symbolic app illustration that matches the tool purpose. Use a polished modern editorial style, warm natural light, balanced composition, realistic African context where helpful, no readable text, no brand logos, no UI with fake words, no flags as the main subject, safe margins for card cropping."
"localized-only-shared","zana-ocr-pdf-sw","OCR ya PDF - Toa maandishi kwenye PDF au picha","Document & PDF","/assets/img/tools/","zana-ocr-pdf-sw.webp","/sw/zana/ocr-pdf/","sw","zana-ocr-pdf-sw","Create an 800x450 WebP tool card image for AfroTools. Subject: OCR ya PDF - Toa maandishi kwenye PDF au picha. Category context: Document & PDF. Show a practical African workflow scene or clean symbolic app illustration that matches the tool purpose. Use a polished modern editorial style, warm natural light, balanced composition, realistic African context where helpful, no readable text, no brand logos, no UI with fake words, no flags as the main subject, safe margins for card cropping."
"localized-only-shared","zana-pdf-kwenda-sauti-sw","PDF kwenda Sauti - sikiliza hati zako","Document & PDF","/assets/img/tools/","zana-pdf-kwenda-sauti-sw.webp","/sw/zana/pdf-kwenda-sauti/","sw","zana-pdf-kwenda-sauti-sw","Create an 800x450 WebP tool card image for AfroTools. Subject: PDF kwenda Sauti - sikiliza hati zako. Category context: Document & PDF. Show a practical African workflow scene or clean symbolic app illustration that matches the tool purpose. Use a polished modern editorial style, warm natural light, balanced composition, realistic African context where helpful, no readable text, no brand logos, no UI with fake words, no flags as the main subject, safe margins for card cropping."
"localized-only-shared","zana-tafuta-na-badilisha-pdf-sw","Tafuta na Badilisha PDF - visual text replacement","Document & PDF","/assets/img/tools/","zana-tafuta-na-badilisha-pdf-sw.webp","/sw/zana/tafuta-na-badilisha-pdf/","sw","zana-tafuta-na-badilisha-pdf-sw","Create an 800x450 WebP tool card image for AfroTools. Subject: Tafuta na Badilisha PDF - visual text replacement. Category context: Document & PDF. Show a practical African workflow scene or clean symbolic app illustration that matches the tool purpose. Use a polished modern editorial style, warm natural light, balanced composition, realistic African context where helpful, no readable text, no brand logos, no UI with fake words, no flags as the main subject, safe margins for card cropping."
"localized-only-shared","zana-unganisha-na-gawanya-pdf-sw","Unganisha na Gawanya PDF - Chagua kurasa na masafa","Document & PDF","/assets/img/tools/","zana-unganisha-na-gawanya-pdf-sw.webp","/sw/zana/unganisha-na-gawanya-pdf/","sw","zana-unganisha-na-gawanya-pdf-sw","Create an 800x450 WebP tool card image for AfroTools. Subject: Unganisha na Gawanya PDF - Chagua kurasa na masafa. Category context: Document & PDF. Show a practical African workflow scene or clean symbolic app illustration that matches the tool purpose. Use a polished modern editorial style, warm natural light, balanced composition, realistic African context where helpful, no readable text, no brand logos, no UI with fake words, no flags as the main subject, safe margins for card cropping."
"localized-only-shared","zana-watermark-nyingi-sw","Watermark Nyingi - weka alama kwenye faili nyingi","Document & PDF","/assets/img/tools/","zana-watermark-nyingi-sw.webp","/sw/zana/watermark-nyingi/","sw","zana-watermark-nyingi-sw","Create an 800x450 WebP tool card image for AfroTools. Subject: Watermark Nyingi - weka alama kwenye faili nyingi. Category context: Document & PDF. Show a practical African workflow scene or clean symbolic app illustration that matches the tool purpose. Use a polished modern editorial style, warm natural light, balanced composition, realistic African context where helpful, no readable text, no brand logos, no UI with fake words, no flags as the main subject, safe margins for card cropping."
"localized-only-shared","zana-watermark-pdf-sw","Watermark PDF - Weka alama ya siri, draft au chapa","Document & PDF","/assets/img/tools/","zana-watermark-pdf-sw.webp","/sw/zana/watermark-pdf/","sw","zana-watermark-pdf-sw","Create an 800x450 WebP tool card image for AfroTools. Subject: Watermark PDF - Weka alama ya siri, draft au chapa. Category context: Document & PDF. Show a practical African workflow scene or clean symbolic app illustration that matches the tool purpose. Use a polished modern editorial style, warm natural light, balanced composition, realistic African context where helpful, no readable text, no brand logos, no UI with fake words, no flags as the main subject, safe margins for card cropping."
"localized-only-shared","zana-workflow-ya-pdf-sw","Workflow ya PDF - jenga mtiririko wa kazi za PDF","Document & PDF","/assets/img/tools/","zana-workflow-ya-pdf-sw.webp","/sw/zana/workflow-ya-pdf/","sw","zana-workflow-ya-pdf-sw","Create an 800x450 WebP tool card image for AfroTools. Subject: Workflow ya PDF - jenga mtiririko wa kazi za PDF. Category context: Document & PDF. Show a practical African workflow scene or clean symbolic app illustration that matches the tool purpose. Use a polished modern editorial style, warm natural light, balanced composition, realistic African context where helpful, no readable text, no brand logos, no UI with fake words, no flags as the main subject, safe margins for card cropping."
"localized-only-shared","zana-za-pdf-sw","Zana za PDF — Simamia Hati Zako","Document & PDF","/assets/img/tools/","zana-za-pdf-sw.webp","/sw/zana-za-pdf/","sw","zana-za-pdf-sw","Create an 800x450 WebP tool card image for AfroTools. Subject: Zana za PDF — Simamia Hati Zako. Category context: Document & PDF. Show a practical African workflow scene or clean symbolic app illustration that matches the tool purpose. Use a polished modern editorial style, warm natural light, balanced composition, realistic African context where helpful, no readable text, no brand logos, no UI with fake words, no flags as the main subject, safe margins for card cropping."
"localized-only-shared","zana-bajeti-ya-mwanafunzi-sw","Bajeti ya Mwanafunzi","Education","/assets/img/tools/","zana-bajeti-ya-mwanafunzi-sw.webp","/sw/zana/bajeti-ya-mwanafunzi/","sw","zana-bajeti-ya-mwanafunzi-sw","Create an 800x450 WebP tool card image for AfroTools. Subject: Bajeti ya Mwanafunzi. Category context: Education. Show a practical African workflow scene or clean symbolic app illustration that matches the tool purpose. Use a polished modern editorial style, warm natural light, balanced composition, realistic African context where helpful, no readable text, no brand logos, no UI with fake words, no flags as the main subject, safe margins for card cropping."
"localized-only-shared","elimu-sw","Elimu kwa Kiswahili | Mitihani, Udhamini na Gharama za Mwanafunzi","Education","/assets/img/tools/","elimu-sw.webp","/sw/elimu/","sw","elimu-sw","Create an 800x450 WebP tool card image for AfroTools. Subject: Elimu kwa Kiswahili | Mitihani, Udhamini na Gharama za Mwanafunzi. Category context: Education. Show a practical African workflow scene or clean symbolic app illustration that matches the tool purpose. Use a polished modern editorial style, warm natural light, balanced composition, realistic African context where helpful, no readable text, no brand logos, no UI with fake words, no flags as the main subject, safe margins for card cropping."
"localized-only-shared","zana-kadi-kusoma-sw","Kadi za Kusoma","Education","/assets/img/tools/","zana-kadi-kusoma-sw.webp","/sw/zana/kadi-kusoma/","sw","zana-kadi-kusoma-sw","Create an 800x450 WebP tool card image for AfroTools. Subject: Kadi za Kusoma. Category context: Education. Show a practical African workflow scene or clean symbolic app illustration that matches the tool purpose. Use a polished modern editorial style, warm natural light, balanced composition, realistic African context where helpful, no readable text, no brand logos, no UI with fake words, no flags as the main subject, safe margins for card cropping."
